5791,89,1,1,0.4843712,9.012839
5791,91,1,0,0.530171,9.012839
5791,92,0,0,0.4846154,9.012839
5791,93,1,0,0.4650265,9.012839
5808,89,1,0,0.5724241,11.19087
5808,91,1,0,0.6151289,11.19087
5808,92,1,1,0.671632,11.19087
5808,93,1,1,0.6481315,11.19087
5861,89,0,0,0.4622947,9.309018
5861,91,0,0,0.5020127,9.309018
5861,92,0,0,0.4496508,9.309018
5861,93,0,0,0.4550956,9.309018
5923,89,0,0,0.2382723,10.603
5923,91,0,1,0.233389,10.603
5923,92,0,0,0.2523293,10.603
5923,93,0,0,0.3343777,10.603
5945,89,0,0,0.2235885,9.958638
5945,91,0,0,-0.0154965,9.958638
5945,92,0,0,-0.1027645,9.958638
5945,93,0,0,0.0241625,9.958638
5952,89,0,1,0.6697356,14.185
5952,91,0,1,0.6313464,14.185
5952,92,0,1,0.6876314,14.185
5952,93,0,1,0.6339652,14.185
5979,89,0,0,0.5810906,8.772996
5979,91,1,0,0.6168047,8.772996
5979,92,0,0,0.6171304,8.772996
5979,93,0,0,0.5900036,8.772996
6077,89,1,0,0.3411263,9.125327
6077,91,0,0,0.411987,9.125327
6077,92,0,0,0.5519689,9.125327
6077,93,0,0,0.3560387,9.125327
6342,89,0,0,0.2824958,8.944555
6342,91,0,0,0.2979842,8.944555
6342,92,0,0,0.3498469,8.944555
6342,93,0,0,0.4514517,8.944555
6369,89,1,0,0.6363327,9.996849
6369,91,1,1,0.756883,9.996849
6369,92,1,1,0.7177464,9.996849
6369,93,1,1,0.8466351,9.996849
6568,89,0,0,0.3853229,9.776035
6568,91,1,0,0.2626686,9.776035
6568,92,0,0,0.2279819,9.776035
6568,93,0,0,0.3133679,9.776035
6616,89,0,0,0.5661136,12.29913
6616,91,0,0,0.5278389,12.29913
6616,92,0,0,0.5653482,12.29913
6616,93,0,0,0.5436578,12.29913
6743,89,0,0,0.1941271,9.441487
6743,91,0,0,0.2301937,9.441487
6743,92,0,0,0.3673697,9.441487
6743,93,1,0,0.3003186,9.441487
6904,89,1,0,0.4968805,8.996971
6904,91,1,0,0.5266904,8.996971
6904,92,0,0,0.5047748,8.996971
6904,93,0,0,0.4913746,8.996971
7084,89,1,1,0.8081394,13.54475
7084,91,1,1,0.7620879,13.54475
7084,92,1,1,0.7666575,13.54475
7084,93,1,1,0.7945729,13.54475
7220,89,1,0,0.4450675,10.04399
7220,91,1,0,0.3902865,10.04399
7220,92,1,0,0.478443,10.04399
7220,93,1,0,0.4345334,10.04399
7656,89,1,1,0.6116543,11.50314
7656,91,1,1,0.525523,11.50314
7656,92,1,0,0.5491646,11.50314
7656,93,1,1,0.5067347,11.50314
7701,89,0,0,0.4728243,12.16278
7701,91,0,0,0.4703361,12.16278
7701,92,0,0,0.4783385,12.16278
7701,93,0,0,0.499057,12.16278
7871,89,0,0,0.5691426,11.75544
7871,91,0,0,0.5883879,11.75544
7871,92,0,0,0.5956694,11.75544
7871,93,0,0,0.7892559,11.75544
7912,89,1,0,0.5489527,11.20582
7912,91,0,0,0.5403656,11.20582
7912,92,0,1,0.5554139,11.20582
7912,93,0,1,0.5350898,11.20582
7982,89,0,0,0.2077399,9.013567
7982,91,0,0,0.2663782,9.013567
7982,92,0,0,0.3234132,9.013567
7982,93,0,0,0.1337084,9.013567
8028,89,1,1,0.6926923,15.02621
8028,91,1,1,0.6992027,15.02621
8028,92,1,1,0.6552472,15.02621
8028,93,1,1,0.17788,15.02621
8227,89,1,0,0.3574038,9.672564
8227,91,1,0,0.3780991,9.672564
8227,92,1,0,0.4971567,9.672564
8227,93,1,0,0.3537096,9.672564
8476,89,0,0,0.5768152,9.512074
8476,91,0,0,0.5397258,9.512074
8476,92,0,0,0.4517022,9.512074
8476,93,0,0,0.3817766,9.512074
8593,89,0,1,0.4250732,10.83
8593,91,0,0,0.3391538,10.83
8593,92,0,1,0.2578276,10.83
8593,93,0,0,0.2555562,10.83
8951,89,0,0,0.5319857,8.190259
8951,91,1,0,0.4390205,8.190259
8951,92,1,0,0.4742376,8.190259
8951,93,0,0,0.4319856,8.190259
9175,89,0,0,0.0132765,6.575076
9175,91,0,0,0.067398,6.575076
9175,92,0,0,0.1277697,6.575076
9175,93,0,0,0.0890453,6.575076
9215,89,1,0,0.2764459,7.583662
9215,91,0,0,0.2432488,7.583662
9215,92,0,0,0.2471295,7.583662
9215,93,0,0,0.3808473,7.583662
9246,89,0,0,0.4665659,11.20602
9246,91,0,0,0.4712313,11.20602
9246,92,0,0,0.3977296,11.20602
9246,93,0,0,0.3602382,11.20602
9398,89,1,1,0.6276557,10.33542
9398,91,1,1,0.5428991,10.33542
9398,92,1,1,0.5211471,10.33542
9398,93,1,1,0.5929295,10.33542
9399,89,0,0,0.288441,9.680496
9399,91,0,0,0.2896275,9.680496
9399,92,0,0,0.3042208,9.680496
9399,93,0,0,0.2647556,9.680496
9424,89,1,1,0.5368143,9.410197
9424,91,1,1,0.5238389,9.410197
9424,92,1,1,0.3960695,9.410197
9424,93,1,1,0.4466456,9.410197
9687,89,0,0,0.5227075,7.203405
9687,91,1,0,0.2900512,7.203405
9687,92,0,0,0.3782349,7.203405
9687,93,1,0,0.4046194,7.203405
10152,89,1,1,0.6925605,12.94582
10152,91,1,1,0.6872411,12.94582
10152,92,1,1,0.6278668,12.94582
10152,93,1,1,0.5972203,12.94582
10388,89,0,0,0.6379828,6.548219
10388,91,0,0,0.6109861,6.548219
10388,92,0,0,0.0510215,6.548219
10388,93,0,0,0.1345525,6.548219
10437,89,1,1,0.8273186,10.36075
10437,91,1,1,0.7546197,10.36075
10437,92,1,1,0.7699905,10.36075
10437,93,1,1,0.7500958,10.36075
10555,89,1,0,0.516672,10.58188
10555,91,1,0,0.5626199,10.58188
10555,92,1,0,0.5820223,10.58188
10555,93,1,0,0.5167359,10.58188
10828,89,1,1,0.9297988,10.38602
10828,91,1,1,0.8576557,10.38602
10828,92,1,1,0.9898708,10.38602
10828,93,1,1,0.7788929,10.38602
10950,89,1,0,0.5112233,10.86196
10950,91,1,0,0.4266177,10.86196
10950,92,1,0,0.4644,10.86196
10950,93,1,0,0.505292,10.86196
11001,89,0,0,0.6587856,11.55957
11001,91,0,0,0.6785889,11.55957
11001,92,0,0,0.691959,11.55957
11001,93,0,0,0.6855396,11.55957
11116,89,1,0,0.2626404,8.517193
11116,91,1,1,0.2148713,8.517193
11116,92,1,1,0.0287714,8.517193
11116,93,0,0,0.222519,8.517193
11117,89,0,0,0.3235732,7.512618
11117,91,0,0,0.3983896,7.512618
11117,92,0,0,0.4972745,7.512618
11117,93,0,0,0.5613399,7.512618
11385,89,1,0,0.4153548,10.6575
11385,91,1,0,0.4525518,10.6575
11385,92,1,0,0.4476867,10.6575
11385,93,1,0,0.4772288,10.6575
11390,89,0,0,0.3348386,10.6211
11390,91,0,0,0.2701112,10.6211
11390,92,0,0,0.2886163,10.6211
11390,93,0,0,0.3282502,10.6211
11637,89,1,1,0.6077634,11.53071
11637,91,1,0,0.4320121,11.53071
11637,92,1,0,0.4808275,11.53071
11637,93,1,0,0.5988112,11.53071
11740,89,0,0,0.3828476,10.81897
11740,91,0,0,0.2925766,10.81897
11740,92,0,0,0.4546062,10.81897
11740,93,0,0,0.2172848,10.81897
11865,89,1,0,0.4603699,10.85122
11865,91,1,0,0.367713,10.85122
11865,92,1,0,0.3870546,10.85122
11865,93,1,0,0.3995582,10.85122
11965,89,1,1,0.6722634,11.32435
11965,91,1,1,0.7256376,11.32435
11965,92,1,1,0.7215571,11.32435
11965,93,1,1,0.7295727,11.32435
11986,89,0,0,0.4659754,5.768321
11986,91,0,0,0.2493852,5.768321
11986,92,0,0,0.391544,5.768321
11986,93,0,0,0.3288109,5.768321
12643,89,0,0,0.4377456,9.083756
12643,91,0,0,0.18556,9.083756
12643,92,0,0,0.412395,9.083756
12643,93,0,0,0.2709679,9.083756
12645,89,1,1,0.3117545,9.904037
12645,91,1,0,0.3551451,9.904037
12645,92,1,1,0.2571264,9.904037
12645,93,1,1,0.3021171,9.904037
12767,89,0,1,0.5562109,10.25508
12767,91,0,0,0.4656832,10.25508
12767,92,0,0,0.3591694,10.25508
12767,93,0,0,0.3279032,10.25508
13348,89,0,1,0.526007,11.44749
13348,91,0,1,0.4680168,11.44749
13348,92,1,1,0.5483197,11.44749
13348,93,0,1,0.6741802,11.44749
13442,89,0,0,0.4310703,8.187038
13442,91,0,0,0.4783331,8.187038
13442,92,0,0,0.5033092,8.187038
13442,93,0,0,0.4724958,8.187038
13710,89,0,0,0.4344034,7.994574
13710,91,0,0,0.4255587,7.994574
13710,92,0,0,0.3686927,7.994574
13710,93,0,0,0.3456793,7.994574
13983,89,0,0,0.399802,8.338086
13983,91,0,0,0.3560472,8.338086
13983,92,0,0,0.3686158,8.338086
13983,93,0,0,0.4156168,8.338086
14089,89,1,0,0.5510079,11.89295
14089,91,1,0,0.5639902,11.89295
14089,92,1,0,0.5340387,11.89295
14089,93,1,0,0.5257922,11.89295
14250,89,1,1,0.7014705,11.48421
14250,91,0,1,0.8585519,11.48421
14250,92,1,1,0.8453783,11.48421
14250,93,0,1,0.8571058,11.48421
14315,89,0,0,0.395826,8.738255
14315,91,0,0,0.3318619,8.738255
14315,92,0,0,0.2609805,8.738255
14315,93,0,0,0.3777798,8.738255
14657,89,0,0,0.3969333,8.31801
14657,91,0,0,0.3702025,8.31801
14657,92,0,0,0.4980023,8.31801
14657,93,0,0,0.4743846,8.31801
14704,89,0,0,0.5643752,8.611775
14704,91,0,0,0.4166776,8.611775
14704,92,0,0,0.5481269,8.611775
14704,93,0,0,0.5267391,8.611775
14863,89,1,1,0.465977,11.99105
14863,91,1,1,0.4417013,11.99105
14863,92,1,1,0.4711573,11.99105
14863,93,1,0,0.4439863,11.99105
14908,89,0,0,0.4905882,10.31147
14908,91,0,0,0.5319703,10.31147
14908,92,0,0,0.515112,10.31147
14908,93,0,0,0.5168374,10.31147
14994,89,1,1,0.7161065,14.63056
14994,91,1,1,0.7405515,14.63056
14994,92,0,0,0.5123735,14.63056
14994,93,1,0,0.519519,14.63056
15215,89,0,0,0.1492185,6.603944
15215,91,0,0,-0.0483727,6.603944
15215,92,0,0,-0.0331511,6.603944
15215,93,0,0,0.1256757,6.603944
15662,89,0,0,0.456494,9.510959
15662,91,0,0,0.4556645,9.510959
15662,92,0,0,0.4560125,9.510959
15662,93,0,0,0.5058797,9.510959
15663,89,0,0,0.0818764,8.348537
15663,91,0,0,0.1883443,8.348537
15663,92,0,0,0.2634617,8.348537
15663,93,0,0,0.2346566,8.348537
15746,89,1,0,0.5787491,9.656681
15746,91,1,0,0.5978882,9.656681
15746,92,1,0,0.4213754,9.656681
15746,93,1,0,0.4577185,9.656681
15868,89,0,0,0.1258764,8.732305
15868,91,0,0,0.221005,8.732305
15868,92,0,0,0.3686992,8.732305
15868,93,0,0,0.2233808,8.732305
16012,89,0,0,0.0845429,8.685754
16012,91,0,0,0.1233163,8.685754
16012,92,0,0,0.1159512,8.685754
16012,93,0,0,-0.0692624,8.685754
16065,89,1,0,0.6685234,10.58639
16065,91,1,0,0.6488001,10.58639
16065,92,0,0,0.4246894,10.58639
16065,93,0,0,0.4839135,10.58639
16211,89,0,0,0.5480523,11.08784
16211,91,0,0,0.4071558,11.08784
16211,92,0,0,0.4440711,11.08784
16211,93,0,0,0.4585862,11.08784
16221,89,0,0,0.3590828,9.497522
16221,91,0,0,0.3967873,9.497522
16221,92,0,0,0.3961593,9.497522
16221,93,0,0,0.3374943,9.497522
16345,89,0,0,0.2829771,8.587307
16345,91,0,0,0.4875257,8.587307
16345,92,0,0,0.4338397,8.587307
16345,93,0,0,0.4227848,8.587307
16390,89,0,0,0.3078231,9.194616
16390,91,0,0,0.2849315,9.194616
16390,92,0,0,0.3933295,9.194616
16390,93,0,0,0.3289573,9.194616
16490,89,0,0,0.5754095,7.801198
16490,91,1,0,0.5111012,7.801198
16490,92,0,0,0.4541838,7.801198
16490,93,0,0,0.3886032,7.801198
16513,89,0,0,0.346757,7.073597
16513,91,0,0,0.3265652,7.073597
16513,92,0,0,0.2675527,7.073597
16513,93,0,0,0.2654385,7.073597
16613,89,0,0,0.2294904,8.633731
16613,91,0,0,0.0980657,8.633731
16613,92,0,0,0.1243426,8.633731
16613,93,0,0,0.0628038,8.633731
16615,89,0,0,0.0230939,9.887612
16615,91,0,0,0.1794395,9.887612
16615,92,0,0,0.1589962,9.887612
16615,93,0,0,0.1663685,9.887612
16664,89,1,0,0.531233,7.97543
16664,91,0,0,0.392392,7.97543
16664,92,0,0,0.3330786,7.97543
16664,93,0,0,0.5159848,7.97543
17113,89,1,0,0.5738685,8.504875
17113,91,1,0,0.5551146,8.504875
17113,92,1,0,0.5030379,8.504875
17113,93,1,0,0.5252987,8.504875
17117,89,0,0,0.3204464,9.002577
17117,91,0,0,0.0919668,9.002577
17117,92,0,0,0.0553261,9.002577
17117,93,0,0,-0.0849159,9.002577
17119,89,0,0,0.2197186,9.561633
17119,91,0,0,0.1346821,9.561633
17119,92,0,0,0.1532745,9.561633
17119,93,0,0,0.0962037,9.561633
17240,89,0,0,0.4379562,10.39768
17240,91,0,0,0.4562766,10.39768
17240,92,0,0,0.4009224,10.39768
17240,93,0,0,0.406085,10.39768
17277,89,1,0,0.6211762,7.932562
17277,91,1,0,0.9582061,7.932562
17277,92,0,0,0.3366385,7.932562
17277,93,1,0,0.4572656,7.932562
17320,89,1,0,0.4946484,8.514282
17320,91,0,0,0.5463488,8.514282
17320,92,0,0,0.4997539,8.514282
17320,93,0,0,0.4741113,8.514282
17500,89,1,1,0.4544594,12.99486
17500,91,1,1,0.4392214,12.99486
17500,92,1,1,0.4430912,12.99486
17500,93,1,1,0.4469334,12.99486
17665,89,1,0,0.6212516,8.397409
17665,91,1,0,0.7031521,8.397409
17665,92,1,0,0.5658623,8.397409
17665,93,1,0,0.6112488,8.397409
17775,89,0,0,0.497733,10.60333
17775,91,1,0,0.5359685,10.60333
17775,92,1,0,0.5176315,10.60333
17775,93,0,0,0.5406488,10.60333
17776,89,1,1,0.5015313,11.0745
17776,91,1,1,0.6684368,11.0745
17776,92,1,1,0.5072548,11.0745
17776,93,1,1,0.7721457,11.0745
18177,89,1,1,0.7154758,10.61831
18177,91,1,1,0.5700152,10.61831
18177,92,1,1,0.5884409,10.61831
18177,93,1,1,0.7397695,10.61831
18595,89,0,0,0.7554245,10.5421
18595,91,1,0,0.6522136,10.5421
18595,92,0,0,0.7261141,10.5421
18595,93,0,0,0.7875654,10.5421
18675,89,1,1,0.576911,10.61515
18675,91,1,0,0.5151769,10.61515
18675,92,1,0,0.4398052,10.61515
18675,93,1,0,0.5878289,10.61515
18721,89,1,1,0.7724167,13.61354
18721,91,1,1,0.8089488,13.61354
18721,92,1,1,0.8011255,13.61354
18721,93,1,1,0.8316603,13.61354
18781,89,1,0,0.2828663,11.48561
18781,91,0,0,0.2883894,11.48561
18781,92,0,0,0.2663607,11.48561
18781,93,0,0,0.2255976,11.48561
19022,89,0,0,0.337201,9.682653
19022,91,1,0,0.2954385,9.682653
19022,92,0,0,0.0174435,9.682653
19022,93,0,0,0.0463718,9.682653
19044,89,1,0,0.3826866,10.03372
19044,91,1,0,0.5237011,10.03372
19044,92,1,0,0.4758125,10.03372
19044,93,1,0,0.4397663,10.03372
19130,89,0,0,0.4410168,10.68938
19130,91,0,0,0.4692556,10.68938
19130,92,0,0,0.4142841,10.68938
19130,93,0,0,0.2712871,10.68938
19367,89,0,0,0.5259252,7.130899
19367,91,0,0,0.5030515,7.130899
19367,92,0,0,0.5931551,7.130899
19367,93,0,0,0.6074476,7.130899
19518,89,1,1,0.4808829,10.91972
19518,91,1,0,0.6175519,10.91972
19518,92,1,0,0.5112331,10.91972
19518,93,1,0,0.5285196,10.91972
19525,89,0,0,0.32528,11.24545
19525,91,0,0,0.3596315,11.24545
19525,92,0,0,0.3029056,11.24545
19525,93,0,0,0.3785637,11.24545
19749,89,0,0,0.4534689,9.720387
19749,91,0,0,0.3648058,9.720387
19749,92,0,0,0.4049339,9.720387
19749,93,0,0,0.3156269,9.720387
19885,89,1,1,0.6246977,10.71132
19885,91,0,1,0.1637483,10.71132
19885,92,1,1,0.6036308,10.71132
19885,93,1,1,0.5527814,10.71132
19908,89,0,1,0.4934694,9.544122
19908,91,0,1,0.4324365,9.544122
19908,92,0,0,0.3926847,9.544122
19908,93,0,0,0.326221,9.544122
19959,89,0,0,0.4151645,10.01468
19959,91,0,0,0.4840779,10.01468
19959,92,1,0,0.5092493,10.01468
19959,93,0,0,0.4823717,10.01468
19998,89,0,0,0.122817,8.579562
19998,91,0,0,0.0763001,8.579562
19998,92,0,0,-0.0441288,8.579562
19998,93,0,0,0.0396544,8.579562
20012,89,0,0,-0.0847953,9.067624
20012,91,0,0,-0.0533969,9.067624
20012,92,0,0,-0.0503836,9.067624
20012,93,0,0,0.4016958,9.067624
20507,89,0,0,0.4994098,9.504635
20507,91,0,0,0.6050932,9.504635
20507,92,0,0,0.6234994,9.504635
20507,93,0,0,0.4771368,9.504635
20676,89,1,0,0.3990397,12.84855
20676,91,1,1,0.5072815,12.84855
20676,92,1,1,0.4659515,12.84855
20676,93,1,0,0.5319091,12.84855
20689,89,0,0,0.1736995,8.310434
20689,91,0,0,0.2048394,8.310434
20689,92,0,0,0.3129407,8.310434
20689,93,0,0,0.2734619,8.310434
21072,89,0,0,0.4731479,10.74943
21072,91,0,0,0.4816927,10.74943
21072,92,0,0,0.5334593,10.74943
21072,93,0,0,0.4434416,10.74943
21101,89,0,0,0.4906735,9.97426
21101,91,1,0,0.5710072,9.97426
21101,92,1,0,0.6017821,9.97426
21101,93,1,0,0.6191332,9.97426
21113,89,0,0,0.3900731,9.381305
21113,91,0,0,0.3281009,9.381305
21113,92,0,0,0.2180487,9.381305
21113,93,0,0,0.2620027,9.381305
21386,89,0,0,0.3872702,10.67228
21386,91,0,0,0.2663507,10.67228
21386,92,0,0,0.3561327,10.67228
21386,93,1,0,0.3267034,10.67228
21407,89,0,0,-0.1012401,7.138867
21407,91,0,0,-0.1114574,7.138867
21407,92,0,0,-0.0378621,7.138867
21407,93,0,0,0.1202066,7.138867
21795,89,0,0,0.1559938,9.098
21795,91,0,0,0.17748,9.098
21795,92,0,0,0.1534825,9.098
21795,93,0,0,0.1623219,9.098
22214,89,0,1,0.3426333,10.29029
22214,91,0,0,0.4491809,10.29029
22214,92,0,0,0.4993727,10.29029
22214,93,0,0,0.5592136,10.29029
22455,89,1,0,0.3139153,11.27374
22455,91,1,0,0.3000767,11.27374
22455,92,1,0,0.2987191,11.27374
22455,93,1,0,0.2887289,11.27374
22581,89,0,0,0.2426468,10.56888
22581,91,0,0,0.1809162,10.56888
22581,92,0,0,0.1865963,10.56888
22581,93,0,0,0.5188259,10.56888
22613,89,0,0,0.0393957,7.351158
22613,91,0,0,-0.0376601,7.351158
22613,92,0,0,-0.029643,7.351158
22613,93,0,0,-0.0586769,7.351158
22677,89,0,0,0.1539696,8.814479
22677,91,0,0,0.0518342,8.814479
22677,92,0,0,0.3078013,8.814479
22677,93,0,0,0.2249437,8.814479
22766,89,1,1,0.7865394,14.26478
22766,91,1,1,0.466126,14.26478
22766,92,1,1,0.4881929,14.26478
22766,93,0,1,0.5118837,14.26478
22798,89,1,0,0.6640783,11.82668
22798,91,1,0,0.6732139,11.82668
22798,92,1,0,0.6718956,11.82668
22798,93,1,0,0.6588438,11.82668
22979,89,1,0,0.6391246,8.249265
22979,91,1,0,0.5585473,8.249265
22979,92,1,0,0.3942866,8.249265
22979,93,1,0,0.5219218,8.249265
22999,89,0,0,0.4955607,6.261492
22999,91,0,0,0.4373546,6.261492
22999,92,0,0,0.4902732,6.261492
22999,93,0,0,0.4811355,6.261492
23021,89,0,0,0.7055486,8.469496
23021,91,1,0,0.7365721,8.469496
23021,92,1,0,0.8175457,8.469496
23021,93,1,0,0.6150199,8.469496
23117,89,0,1,0.4251223,9.902905
23117,91,0,0,0.4088259,9.902905
23117,92,0,1,0.4043757,9.902905
23117,93,1,1,0.4023061,9.902905
23181,89,0,0,0.0771612,8.59531
23181,91,0,0,0.2292179,8.59531
23181,92,0,0,0.3478966,8.59531
23181,93,0,0,0.2661885,8.59531
23243,89,0,0,0.2866527,7.600903
23243,91,0,0,0.3033956,7.600903
23243,92,0,0,0.2633193,7.600903
23243,93,0,0,0.0625123,7.600903
23356,89,0,0,0.5387164,9.987712
23356,91,0,0,0.5246629,9.987712
23356,92,0,0,0.4954199,9.987712
23356,93,0,0,0.4757859,9.987712
23499,89,0,0,0.4795398,8.812279
23499,91,0,0,0.3950985,8.812279
23499,92,0,0,0.4411352,8.812279
23499,93,0,0,0.4938012,8.812279
23661,89,0,0,0.5028124,10.7137
23661,91,0,0,0.4309579,10.7137
23661,92,0,0,0.4906683,10.7137
23661,93,0,0,0.5526065,10.7137
23788,89,0,0,0.4278534,9.855568
23788,91,0,0,0.3984095,9.855568
23788,92,0,0,0.4082818,9.855568
23788,93,0,0,0.3954116,9.855568
23994,89,0,0,0.1739703,10.30728
23994,91,0,0,-0.178433,10.30728
23994,92,0,0,0.1782849,10.30728
23994,93,0,0,0.2919513,10.30728
24216,89,0,0,0.4103418,10.32204
24216,91,1,0,0.3725672,10.32204
24216,92,1,0,0.4726792,10.32204
24216,93,1,0,0.3261669,10.32204
24257,89,1,0,0.3987028,7.87767
24257,91,0,0,0.6096691,7.87767
24257,92,0,0,0.5866682,7.87767
24257,93,1,0,0.6432561,7.87767
